rank,price,goods_url,name,brand,score,point,img_url,questions
#73,['$119.99'],https://www.amazon.com/all-new-fire-tv-cube-with-alexa-voice-remote/dp/B07KGVB6D6/ref=zg_bs_electronics_73?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,Fire TV Cube | Hands-free streaming device with Alexa | 4K Ultra HD | 2019 release,Brand: Amazon,4.6 out of 5 stars,"['The fastest, most powerful Fire TV streaming device.', 'From across the room, just ask Alexa to turn on the TV, dim the lights, and play your show.', 'Control compatible soundbar and A/V receiver, and change live cable or satellite channels with your voice.', 'With the built-in speaker, ask Alexa to check the weather, turn off the lights, and more – even when the TV is off.', 'Instant access to 4K Ultra HD content, plus support for Dolby Vision and HDR, HDR10+.', 'Watch favorites from Netflix, YouTube, Prime Video, Disney+, Apple TV+, HBO Max, and more. Stream for free with Pluto TV, IMDb TV, and more.', 'Designed to protect your privacy - Built with privacy protections and controls, including a microphone off button that electronically disconnects the microphones.']",https://images-na.ssl-images-amazon.com/images/I/61Zdp5vTn4L._AC_SX425_.jpg,1000+ answered questions
#74,['$109.00'],https://www.amazon.com/Sceptre-E205W-16003R-Frameless-Speakers-Metallic/dp/B07743412C/ref=zg_bs_electronics_74?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Sceptre 20"" 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers, Machine Black Wide Viewing Angle 170° (Horizontal) / 160° (Vertical)",Visit the Sceptre Store,4.5 out of 5 stars,"['', '20"" Led HD+ monitor high resolution 1600 x 900', '2 x HDMI ports ( convertible to DVI )', 'Fast response time 5ms. Dimensions - With Stand (Inches)- 18.01 x 7.02 x13.57 .Without Stand (inches)- 18.01 x 1.32 x 10.43', 'Vesa wall mount ready', 'Built in speakers', 'Mounting Type: VESA wall mount hole pattern 75mm x 75mm']",https://images-na.ssl-images-amazon.com/images/I/617S7xFO58L._AC_SX450_.jpg,450 answered questions
#75,['$5.99'],https://www.amazon.com/Hmrope-Premium-Plastic-Strength-Self-Locking/dp/B07TG9VMWY/ref=zg_bs_electronics_75?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Hmrope 100pcs Cable Zip Ties Heavy Duty 8 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking Black Nylon Tie Wraps for Indoor and Outdoor",Brand: Hmrope,4.7 out of 5 stars,"['【Heavy Duty】 Strength tensile is decided by Width-- Our wire ties 0.14inch / 3.5mm wider make the ties stronger than the same size for more projects.', '【High Quality Material】 Made of industrial strength nylon 6/6 fire resistant material, and can be used in temperatures ranges from 040F to +185F (440C to +85C), weather resistant and outdoor in direct sunlight application is not an issue.', '【Self-locking】 Self-locking Fastener Design, Strong durable powerful lock, easy handling and prevent snagging in tight.', '【Details】100-PACK of strong plastic cable ties usable in many applications , 8"" in length with black color.', ""【100% Guarantee】 All our products come with a Lifetime warranty. Hmrope will make sure that you will be satisfied with it. For any reason if you don't like. You will receive a full refund. try it, totally risk free! click add to cart now!""]",https://images-na.ssl-images-amazon.com/images/I/71BA%2B3gXyjL._AC_SX425_.jpg,19 answered questions
#76,['$20.99'],https://www.amazon.com/Protector-Addtam-Extension-Overload-Protection/dp/B08F58MXQG/ref=zg_bs_electronics_76?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Power Strip Surge Protector, Addtam 6 Outlets and 3 USB Ports 5Ft Long Extension Cord, Flat Plug Overload Surge Protection Outlet Strip, Wall Mount for Home, Office and More, ETL Listed",Brand: Addtam,4.8 out of 5 stars,"['', '【9 IN 1 Power Strip】6 AC outlets (Total 1875W) and 3 USB high-speed charging ports enable you to power up 9 devices simultaneously. Each USB port can detect and deliver an ideal input current of up to 5V/2.4A (the actual current is decided by the demand for the devices)', '【Overload Protection】Intelligent circuitry with built-in power sensing detects the external load. The rocker switch can automatically shutoff to keeps your device safe. This flat power strip is also protected against over-voltage, over-current, overload, short-circuiting', '【Surge Protector Outlet】- 3 complementary Surge Protection Circuits, TVS(transient voltage suppressor) MOV(metal oxide varistor) GDT(gas discharge tube), with the minimum energy-absorbing capacity of 900 Joules, much more quickly and reliably than the traditional MOV surge protector circuit. (""SURGE PROTECTED"" indicator light on to show your devices are protected)', '【Right Angled Flat Plug & 5ft Upgraded Extension Cord】Low-profile flat plug fits easily in tight spaces. Angled flat plug design prevents bottom plug blocking. 5 Ft upgraded braided extension cord makes it tangle-Free and more flexible, elegant, durable and hard-wearing', '【Convenient and Practical】2 keyhole slots and screw fixation design enable it to be mounted on a wall or fixed it on the desk. Wide space between each outlet, which avoid plugs blocking. ( Addtam provides 12-month warranty. 24h customer service.)']",https://images-na.ssl-images-amazon.com/images/I/611rzI98fKL._AC_SY450_.jpg,
#77,"['$139.99', '$208.97']",https://www.amazon.com/Fire-HD-8-Plus-tablet/dp/B0839NDRB2/ref=zg_bs_electronics_77?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Fire HD 8 Plus tablet, HD display, 32 GB, our best 8"" tablet for portable entertainment, Slate",Brand: Amazon,4.5 out of 5 stars,"['8"" HD display, 2X the storage (32 or 64 GB of internal storage and up to 1 TB with microSD card) + 3 GB RAM.', 'All-day battery life & wireless charging - Up to 12 hours of reading, browsing the web, watching videos, and listening to music.', 'Now with USB-C for easier charging. Fully charges in under 4 hours (with included cable and adapter).', '30% faster thanks to the new 2.0 GHz quad-core processor.', 'Enjoy your favorite apps like Netflix, Facebook, Hulu, Instagram, TikTok, and more through Amazon’s Appstore (Google Play not supported).', 'Introducing Game Mode - A distraction-free and optimized gaming experience.', 'Hands-free with Alexa, including on/off toggle.']",https://images-na.ssl-images-amazon.com/images/I/6142oDCpXbL._AC_SY450_.jpg,1000+ answered questions
#78,['$24.85'],https://www.amazon.com/Kodak-Premium-Sheets-Compatible-PRINTOMATIC/dp/B075WY7RRY/ref=zg_bs_electronics_78?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Kodak 2""x3"" Premium Zink Photo Paper (50 Sheets) Compatible with Kodak Smile, Kodak Step, PRINTOMATIC",Visit the Zink Store,4.7 out of 5 stars,"['', 'STUNNINGLY VIBRANT DETAIL - Premium quality photo paper recreates every color and memorable moment with outstanding and brilliant detail.', 'FRIENDLY PHOTOS - Zink paper eliminates the need for costly film and wasteful cartridges, Ink and toners.', 'LIFEPROOF PRINTS - Zink paper is treated with a glossy, protective polymer overcoat that is water resistant, tear resistant and dry to the touch.', 'MEMORIES THAT LAST A LIFETIME - Specially made to be long lasting. Zink prints are fade resistant, even when exposed to light, heat, and humidity.', 'PRINT AND POST - Share or frame your Mini 2ʺx3ʺ photo prints, or peel off the sticky back and post them in a book.']",https://images-na.ssl-images-amazon.com/images/I/712SRUkmfzL._AC_SY355_.jpg,48 answered questions
#79,['$149.99'],https://www.amazon.com/Fire-HD-10/dp/B07K1RZWMC/ref=zg_bs_electronics_79?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black",Brand: Amazon,4.6 out of 5 stars,"['10.1"" 1080p full HD display; 32 or 64 GB of internal storage (add up to 512 GB with microSD)', 'Now 30% faster thanks to the new 2.0 GHz octa-core processor and 2 GB of RAM', 'Longer battery life—Up to 12 hours of reading, browsing the web, watching video, and listening to music', 'Hands-free with Alexa, including on/off toggle', '2 MP front and rear-facing cameras with 720p HD video recording', 'Dual-band, enhanced Wi-Fi', 'Now with USB-C and faster charging.  Includes a USB-C cable & 9W power adapter in the box.']",https://images-na.ssl-images-amazon.com/images/I/61I%2BCm3GQTL._AC_SY355_.jpg,1000+ answered questions
#80,['$194.33'],https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/dp/B07V4GCFP9/ref=zg_bs_electronics_80?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,Nintendo Switch Lite - Turquoise,Visit the Nintendo Store,4.8 out of 5 stars,"['', 'Handheld Nintendo Switch gaming at a great price', 'For every member of your family, there’s a member of ours', 'Optimized for personal, handheld play, Nintendo Switch Lite is a small and light Nintendo Switch system', 'Features a sleek, unibody design with fully integrated controls and a built-in +Control Pad', 'Compatible with all physical and digital Nintendo Switch games that support Handheld mode']",https://images-na.ssl-images-amazon.com/images/I/71qmF0FHj7L._AC_SX355_.jpg,854 answered questions
#81,['$27.59'],https://www.amazon.com/500-162-NA-BLRD-Nintendo-Switch-Headset-Gaming-Console/dp/B07VTDDHWV/ref=zg_bs_electronics_81?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,PDP LVL40 Wired Stereo Gaming Headset - Nintendo Switch,Visit the PDP Store,4.4 out of 5 stars,"['Breathable, lightweight build for long gaming sessions', 'Bi-directional, noise-cancelling mic delivers clear communication', 'Hear every command with powerful 40 millimeter audio drivers', 'Mute your mic in one swift motion with the flip-up mic mute feature', 'Officially Licensed by Nintendo']",https://images-na.ssl-images-amazon.com/images/I/715esIYXfXL._SX342_.jpg,
#82,['$9.68'],https://www.amazon.com/Orzly-Screen-Protectors-compatible-Nintendo-Switch/dp/B01N9RG3XS/ref=zg_bs_electronics_82?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,Orzly Glass Screen Protectors compatible with Nintendo Switch - Premium Tempered Glass Screen Protector TWIN PACK [2x Screen Guards - 0.24mm] for 6.2 Inch Tablet Screen on Nintendo Switch Console,Visit the Orzly Store,4.7 out of 5 stars,"['', 'Tempered Glass construction for enhanced impact resistance, plus effectively resists scratches up to 9H (harder than a knife)', ""High-response: Only 0.24mm thick; maintains the original touch experience, and won't interfere with slotting the tablet into the home console hub. High transparency: 94% light penetration ratio preserves the original viewing quality"", 'Rounded edges provides safe and improved grip, along with tempering process of glass for shatter-proof film', 'Nintendo Switch Screen Protector with cut-outs for all sensors; Includes 2 Year Limited Manufacturer Warranty', ""For our full range of Nintendo Switch accessories, search 'ORZLY SWITCH' in the Amazon search bar (above)""]",https://images-na.ssl-images-amazon.com/images/I/711hVr97pNL._AC_SY355_.jpg,34 answered questions
#83,['$31.95'],https://www.amazon.com/Majority-Scholars-Compact-Multi-Region-Included/dp/B07YBFQHB5/ref=zg_bs_electronics_83?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Majority Scholars Compact DVD Player, Multi-Region Region Free, USB Port, DivX, RCA & HDMI Port, Built-in PAL/NTSC System, HDMI Cable Included",Brand: Majority,4.3 out of 5 stars,"['Multi-region DVD player: This Region Free DVD player plays multiple disc formats including DVD, DVD-R-RW, CD Video, Mpeg4, DivX. Regions 1-6 supported. Supported systems include PAL/NTSC. Blueray not supported.', 'With HDMI cable included: Experience a high-detail spectrum of picture quality with HDMI upconverting and impressive sound from your chosen DVD. Perfect external DVD drive for placing on a shelf at home and enjoying cosy nights in with your favourite films.', 'USB port, RCA and HDMI connections: Use the USB connection to enjoy your own movies, images and music from your USB flash drive. Connect the DVD player to your TV via the supplied RCA cable, or HDMI cable (RCA + HDMI cord both included for HDMI or RCA input).', 'Remote control: Control the DVD player and its settings with the supplied remote.', 'In the Box: Majority Scholars DVD Player, Remote control, RCA AV cable, HDMI cable, User manual']",https://images-na.ssl-images-amazon.com/images/I/71U0CMu3yjL._AC_SX425_.jpg,131 answered questions
#84,['$17.99'],https://www.amazon.com/Nintendo-Station-Protective-Accessories-Controller/dp/B078MKQY2W/ref=zg_bs_electronics_84?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Case for Nintendo Switch,Fit The Dock Station, Protective Accessories Cover Case for Nintendo Switch and Joy-Con Controller - Dockable with a Tempered Glass Screen Protector (Transparent)",Brand: MENEEA,4.5 out of 5 stars,"['【All-round Protection】Nintendo Switch protective case does not only protection against dust, Scratches, It also Protect your Nintendo Switch from damage.NOTE:If your tempered glass screen protector is thicker,maybe the case is not dock compatible.So suggest you use the screen protector of medium thickness.', ""【Precision Cutouts】When you insert your Nintendo Switch, you can also easily operate the power button or select key.The device fits in the dock with the case.You don't have to detach the case to take the Joy con off with Split-Type Design."", '【ULTRA CLEAR Slim Design】Transparent protective bumper case body reveals and enhances the original color and design of the Nintendo Switch. Slim and lightweight.Easy to hold by hand. Fingerprints on the case can be scrubbed with clean wet tissues.', '【Extends Switch Life】From cover case to ensure maximum protection for the life of your Nintendo Switch.It can handle impacts and and anti-shock bumper and greatly protect the switch from accident drops. Perfect Fit the Dock.You not need to remove the case when your switch in the dock.', '【kindly reminder】1.If your glass screen protector is thicker, maybe the case is not dock compatible. So suggest you use the protector of medium thickness.2.Please take off your Joy-con case when you are gaming with your Joy-Con comfort grips or steering wheels.3. If you have stickers on the back of your Switch,it maybe undockable and you have to remove them before using our case.4. Some Switch dock it is more tightly so that the case could not fit into the dock. But it will not damage you dock.']",https://images-na.ssl-images-amazon.com/images/I/71TC%2BMwqSML._AC_SX522_.jpg,28 answered questions
#85,['$27.00'],https://www.amazon.com/Tile-RE-23001-Slim-1-Pack/dp/B07WLYYP9R/ref=zg_bs_electronics_85?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Tile Slim (2020) 1-pack - Slim & Sleek Bluetooth Tracker, Item Locator and Finder for Wallets, Passports and Electronic Devices and More; Waterproof with Built-in 3 year battery",Visit the Tile Store,4.6 out of 5 stars,"['', 'FIND WALLETS, TABLETS & MORE -- Slim is sleek and as thin as two credit cards so it easily fits into your wallet, notebook, or purse. The easy-to-use finder and free app work with iOS and Android. It’s also a great gift for your friends and family.', 'FIND NEARBY -- Use the Tile app to ring your Tile Slim when it’s within 200 ft.', 'FIND FAR AWAY -- When outside of Bluetooth range, use the Tile app to view your Tile’s most recent location or enlist the safe and anonymous help of the Tile Network.', 'FIND YOUR PHONE -- Use your Tile to find your phone, even when it’s on silent.', 'UPGRADE YOUR FINDING EXPERIENCE -- Subscribe to Premium or Premium Protect for proactive finding features and enhanced services including Item Reimbursement, Smart Alerts, and Free Battery Replacement.']",https://images-na.ssl-images-amazon.com/images/I/51NkCL2lRBL._AC_SY355_.jpg,188 answered questions
#86,['$17.99'],https://www.amazon.com/HEYSTOP-Nintendo-Switch-Case-Accessories/dp/B07MR496WN/ref=zg_bs_electronics_86?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,HEYSTOP Case Compatible with Nintendo Switch Carry Case 9 in 1 Pouch Switch Cover Case HD Switch Screen Protector Thumb Grips Caps for Nintendo Switch Console Accessories,Brand: HEYSTOP,4.7 out of 5 stars,"['', 'All in One Switch Accessories Set : 1x Nintendo Switch Carrying Case ,1x Nintendo Switch Case,1x Nintendo Switch Screen Protector , 6x Thumb Grips Caps, 2x Joy-Con Cover, 1x Strap. ( Nintendo Switch console are NOT included in this accessories bundle.)', 'Perfect Fit and High Quality : Build with durable textured fabric Switch EVA shell and Soft microfiber interior, Switch carry case effective protects your device from scratches and falls. 8 small game card pockets and a separate inner pocket provides secure storage room for Switch Console, Cables, Game card case, and other smaller accessories.', 'Comfortable and Precise : Switch Clear Cover Case is constructed of a hybrid combination of soft, shock-absorbent high quality TPU and damage-resistant material, molded console pocket and elastic straps hold console firmly in place, easy to put on and take off, gives you comfortable feelings for playing in handheld mode.', 'Full Protection and Premium Screen Protector : HD PET Full coverage, Super thin and Sturdy design, Switch screen protector offers ultimate touchscreen sensitivity and protect your eyes. 6 pairs of silicone touch points thumb grips caps, full protect your switch during game.', 'Multiple Protection : HEYSTOP Switch Carry case is big inside but small outside. There is absolutely strong enough for plenty of daily protection. Equipped with a variety of accessories designed to make your new Nintendo switch console even more portable and travel friendly.']",https://images-na.ssl-images-amazon.com/images/I/81ca9SWuQLL._AC_SY355_.jpg,6 answered questions
#87,['$74.99'],https://www.amazon.com/Nintendo-Joy-Neon-Pink-Green-switch/dp/B078GZM4H8/ref=zg_bs_electronics_87?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,Nintendo Joy-Con (L/R) - Neon Pink / Neon Green,Visit the Nintendo Store,4.8 out of 5 stars,"['Two Joy Con can be used independently in each hand, or together as 1 game controller when attached to the Joy Con grip', 'Travel across vast fields, through forests, and to mountain peaks as you discover what has become of the kingdom of Hyrule In this stunning Open Air Adventure. Number of Players: 1 player', 'Each Joy Con has a full set of buttons and can act as a standalone controller, and each includes an accelerometer and gyro sensor, making independent left and right motion control possible']",https://images-na.ssl-images-amazon.com/images/I/61gAv5rkK3L._SX385_.jpg,
#88,['$33.99'],https://www.amazon.com/Wireless-Controller-YCCTEAM-Rechargeable-Screenshot/dp/B0823BJZWJ/ref=zg_bs_electronics_88?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,YCCTEAM Wireless Pro Controller Gamepad Compatible with Switch /Switch Lite Support Screenshot and Twitch Movement,Visit the YCCTEAM Store,4.4 out of 5 stars,"['', ""This YCCTEAM Pro controller compatible with Switch /Switch Lite is far beefier, with larger A, B, X and Y buttons on the right-hand side, the best D-pad, backed by two triggers and offset analog sticks. Whether you play game at home or on the tabletop, it's a must-have accessory."", ""The battery life of the built-in rechargeable power source is amazing, requiring only 2.5 hours of charging time and up to 10 hours of playtime. It comes with a 40-inch Type-C cable, which works fine even during charging. This Pro controller uses an irregular pattern design, in addition to its beautiful, it also has the characteristics of anti-slip and anti-sweat. What's more, the Pro controller makes portable games like console games."", 'Easy to set up Pro Controller and no input lag time: Setting up the pro controller is easy. Startup your game console, go to controller selection and connect the devices. It really couldn’t be more simple than this. After pairing the devices you’re ready to go and play game whatever you wish with your YCCTEAM Pro Controller. With almost no input lag, the familiar feeling makes it easier to complete challenges in games that require more dexterity and faster reflexes.', 'If you’re looking for a way to get everything out of your gaming, but the controller just doesn’t feel as good as in other game consoles. YCCTEAM has brought out this Pro Controller on the market that fixes this problem, and supports 4 Pro controller connections at the same time.', ""Perfect Controller compatible with Switch: You can get a reliable, high-quality pro controller that runs perfectly to your console. The various function of this game controller enhances the realism of the gaming experience and makes you feel like you're there! You can play with your friends and family, enjoy more fun with team games! Note: The controller is produced and sold by a third party, not the original product.""]",https://images-na.ssl-images-amazon.com/images/I/61q%2BpyVjMxL._AC_SY450_.jpg,58 answered questions
#89,['$16.99'],https://www.amazon.com/Mpow-Bluetooth-Receiver-Hands-Free-Assistant/dp/B075JBLGLB/ref=zg_bs_electronics_89?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Mpow BH129 Bluetooth Receiver for Car, Aux Bluetooth Car Adapter 5.0 for Wired Speakers/Headphones/Home Music Streaming Stereo,15-Hour Battery Life,Easy Control On/Off Slider",Visit the Mpow Store,4.4 out of 5 stars,"['MPOW FLAGSHIP BLUETOOTH 5. 0 ADAPTER: Designed perfect for non-Bluetooth car/home stereo system with 3 5mm aux port to be Bluetooth enabled (If you want to connect to TV by pairing Mpow with Bluetooth headsets please search Mpow Bluetooth Transmitter ).', 'CSR CHIP FOR CD-LIKE MUSIC FEAST: Adopted CSR chip for providing more stable and faster transmission with less power consumption which can represent a superior audio performance to spoil your ear and never feeling boring while driving.', 'BUILT-IN MIC FOR SPEAKERPHONE CALLS: Just press the answer button to answer or hang up your phone calls while driving (If you use Mpow-129 with wired headphones please answer with your headphones ).', ""DUAL LINK FOR MORE CHOICE: Mpow can connect 2 Bluetooth devices at the same time for enjoying your music and won't miss any calls Or enjoy music and navigation at the same time 15 HOURS long battery life and also supports playing while charging."", '1 SECOND SWITCHING BUTTON: Mpow Bluetooth car aux adapter designed with PHYSICAL ON/OFF SWITCH & HUMANIZED WIDENED VOLUME/TRACK BUTTON on the side for quick and convenient control for your hands-release talking and listening experience.', 'WIDE COMPATIBILITY RECEIVER: Stream stereo music wirelessly through most home audio systems car stereo system and wired headphones from Bluetooth enabled devices like smartphones tablets MP3 players etc (HFP/HSP/A2DP/AVRCP).']",https://images-na.ssl-images-amazon.com/images/I/71u88R8mfzL._AC_SY550_.jpg,480 answered questions
#90,['$17.99'],https://www.amazon.com/FastSnail-Charging-Compatible-Nintendo-Indication/dp/B07KYHBVYH/ref=zg_bs_electronics_90?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"FastSnail Charging Dock Compatible with Switch Joy-Con with Lamppost LED Indication, Charger Stand Station Compatible with Switch Joy-Cons with Charging Cable",Brand: FASTSNAIL,4.8 out of 5 stars,"['2 SET CHARGER - FastSnail Charging Stand Compatible with Switch Joy-Cons is a professional design to perfect fit your Joy-Cons. Charge up to 4 Joy-Con Controllers simultaneously. (No include Joycons)', 'LIGHTWEIGHT BUT SOLID - Made of high quality materias, lightweight, portable, solid and durable.', 'SIMPLE OPERATION DESIGN - Easy slide-in design & plug and play. Put your Joy-Cons into the charging dock, and plug it into any USB port, then it will charge. The individual LED lampposts will indicate charge level for each Joy-Con. So convenient.', 'STORAGE AND DISPLAY STAND - It is safe and convenient to put your Joy-Con on the stand and keep your controllers organized and ready for play. It also allows you to display your Joy-Cons Team.', 'GREAT GIFT - It is a great gift for Joycon Gamers. Moreover, If you are not 100% happy with the charging dock for any reason, please contact us. No questions. No charge. No kidding.']",https://images-na.ssl-images-amazon.com/images/I/61FJM4JVqjL._SX342_.jpg,
#91,['$6.97'],https://www.amazon.com/Cable-Clips-Management-Nightstand-Accessories/dp/B00NVKHLP8/ref=zg_bs_electronics_91?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Cable Clips - Cord Organizer - Cable Management - Wire Holder System - 6 Pack Adhesive Cord Hooks - Home, Office, Cubicle, Car, Nightstand, Desk Accessories - Gift Ideas Men, Women, Dad, Mom, Him, Her",Visit the Blue Key World Store,4.3 out of 5 stars,"['', 'KEEP YOUR DESK CLEAN AND ORGANIZED. Tired of all those cables and cords around your work desk, TV, computer, cell phone or even your car? The Blue Key World Cable Clips will solve your problem and will make sure that your cables are organized and easy accessible when you need them. Good for your headphones, phone and chargers, USB cables, power cords, computer, laptop and audio wires, gaming console cords, ethernet, HDMI, TV, musical instruments wires or other accessory items you need by hand.', 'ECO-FRIENDLY, LONG LASTING. Thanks to the certified and long lasting plastic this eco-friendly cable organizer will easily make you gain time and money by increasing the life of your cables and freeing you from looking for them.', 'GOOD FOR ALL SURFACES. Whether you have a wall, plastic, wood, glass, metal or rubber (or others), our cable management system will help you achieving your cable organization goal at home, in your cubicle, office or any workspace. All cords are very easy to clamp and unclamp to the adhesive wire holders.', 'QUICK PEEL AND STICK. You can in 7 seconds or less peel and stick your self adhesive cable clip for immediate use. Our high quality cable drop solution will fit large and small cables, you will love it!!', 'CLUTTER FREE EVERYWHERE: Nowadays we have cables everywhere, at our desks, in our room, in the kitchen, the Blue Key World Cable Organizer Wire Hook Set can help you any place at home, in your dorm or in your office. These cables keepers are cute! Perfect gift for Men, Women, Husband, Wife, Dad or Mom.']",https://images-na.ssl-images-amazon.com/images/I/71GN66LxLDL._AC_SY355_.jpg,101 answered questions
#92,"['$249.99', '$299.99']",https://www.amazon.com/All-new-Kindle-Oasis-adjustable-auto-renewal/dp/B07VCMKB84/ref=zg_bs_electronics_92?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,Kindle Oasis – Now with adjustable warm light – Ad-Supported + Kindle Unlimited (with auto-renewal),Brand: Amazon,4.6 out of 5 stars,"['Our best 7"", 300 ppi flush-front Paperwhite display.', 'Adjustable warm light to shift screen shade from white to amber.', 'Waterproof (IPX8) so you can read in the bath or by the pool.', 'Thin and light ergonomic design with page turn buttons.', 'Reads like real paper with the latest e-ink technology for fast page turns.', 'Instant access to millions of books, newspapers, and audiobooks.', 'Works with Audible - pair with Bluetooth headphones or speakers to switch seamlessly between reading and listening.']",https://images-na.ssl-images-amazon.com/images/I/61bPUbjfi1L._AC_SY450_.jpg,1000+ answered questions
#93,['$275.99'],https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/dp/B08J5J9699/ref=zg_bs_electronics_93?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Gold (Latest Model, 8th Generation)",Visit the Apple Store,4.9 out of 5 stars,"['Gorgeous 10.2-inch Retina display', 'A12 Bionic chip with Neural Engine', 'Support for Apple Pencil (1st generation) and Smart Keyboard', '8MP back camera, 1.2MP FaceTime HD front camera', 'Stereo speakers', '802.11ac Wi-Fi', 'Up to 10 hours of battery life']",https://images-na.ssl-images-amazon.com/images/I/71ShecPq2lL._AC_SX342_.jpg,429 answered questions
#94,['$15.18'],https://www.amazon.com/Protector-Splitter-Rotating-POWERIVER-Extender/dp/B083LLM6QJ/ref=zg_bs_electronics_94?_encoding=UTF8&psc=1&refRID=JS2Z0D1BCWBR89H11YSS,"Surge Protector Wall Mount , Outlet Splitter with Rotating Plug, POWERIVER Power Strip with 6 Outlet Extender (3 Side) and 3 USB Ports, 1680 Joules, for Home/School/Office/Travel, White",Visit the POWERIVER Store,4.6 out of 5 stars,"['', 'Portable outlet plug adapter : 6 AC outlet splitter (3 side) with built-in surge protector (1680 Joules) and 3USB charging ports (total output DC 5V/3A), 90 degree rotating AC plug. LED grounded indicator light shows it’s safe to use.', 'Multi Plug Outlet: Unique 3 Side Design Power Strip with 6 ACoutlets, compact size of 5.6*2.0*2.0 Inch. Use 3 large adapters or 6 standard plugs. the rotating AC plug can turn left and right 90 degrees conveniently, use anywhere needed.', 'USB Wall Charger : 3USB charging ports (total output DC 5V/3A), 5V 2.4A shared rating; high-speed USB ports automatically detect charging devices and deliver optimal charging speed, up to 2.4A per port. fits for iPhone Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and more.', 'Surge Protector Outlet: The multi plug outlet provide surge protector against electrical spikes. Three complementary Surge Protection Circuits, TVS(transient voltage suppressor) MOV(metal oxide varistor) GDT(gas discharge tube), with response speed less than 1Ns, and minimum energy-absorbing capacity of 1080 Joules, its response time is much shorter than the traditional MOV surge protector circuit, It truly provides great protection of your precious plugged-in devices', 'Our After Sale Service: ETL Certified，All our products are covered by global liability insurance ，protected by $1000,000 connected equipment warranty. Our friendly and reliable customer service will respond to you within 24 hours. You can purchase with confidence, with our 30-day return and 12-month replacement .']",https://images-na.ssl-images-amazon.com/images/I/61JS5FB0VGL._AC_SY450_.jpg,51 answered questions
